artist_name,track_name,track_id,album_name,album_id,release_date,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,featured_artists,type,duration,year,month,day_of_the_week
Lil Durk,All My Life (Burna Boy Remix),6vyM1yoPhhdezAcW8CmCJq,All My Life (Remixes) (feat. Burna Boy),11OlFW8YpwZTlhAdc0NCV7,2023-10-13,65.0,True,0.787,0.601,D#/Eb,-5.892,Major,0.226,0.071,0.0,0.139,0.698,142.945,4.0,"Burna Boy, J. Cole",Feature,04:24,2023,October,Friday
Major Lazer,All My Life (feat. Burna Boy),0hPNfDQW0AHa1kaAknRanK,All My Life (feat. Burna Boy),1lmu58EGradzCQ3mJAxUSG,2018-09-13,42.0,False,0.428,0.904,F,-4.189,Major,0.261,0.0404,4.1e-06,0.0754,0.834,199.869,4.0,Burna Boy,Feature,02:54,2018,September,Thursday
General Pype,All The Loving,79IICKiP4IrgpuL6obnLbZ,General Pype,6bNzfP6qBjBQXhGfRrKmwi,2017-08-18,5.0,False,0.649,0.864,F#/Gb,-5.445,Major,0.178,0.0131,1.96e-06,0.619,0.734,104.045,4.0,"Burna Boy, Phyno",Feature,04:22,2017,August,Friday
Burna Boy,Alone,0vLj7fwt3HM36zo7HEghCL,Black Panther: Wakanda Forever - Music From and Inspired By,0Wyn0fD9sZIu00xTyXF4eK,2022-11-04,0.0,False,0.607,0.667,E,-7.236,Minor,0.049,0.153,0.0,0.113,0.317,90.153,4.0,,Feature,03:41,2022,November,Friday
Falz,Alright,4EwMprlOhqFdDWycqdjRnC,27,05C3zviUAfrL5lHLrMaFQP,2017-10-27,22.0,False,0.632,0.742,F,-5.456,Minor,0.219,0.125,0.0,0.103,0.838,165.225,4.0,Burna Boy,Feature,03:04,2017,October,Friday
Wande Coal,Amorawa - Bonus Track,1XD2smsByGKUCgHhyZyVtF,Wanted,6fSgSpssVi7fMqMXhxGcbL,2015-10-24,33.0,False,0.551,0.786,G#/Ab,-3.444,Major,0.216,0.0154,0.0,0.183,0.544,195.844,4.0,,Feature,04:02,2015,October,Saturday
Burna Boy,Anybody,44SSviC4R1TkAdsyptjDpE,African Giant,34vlTd4355ddD4q9pPsoqF,2019-07-25,63.0,False,0.863,0.882,F#/Gb,-2.396,Minor,0.0611,0.0134,5.6e-05,0.078,0.643,103.988,4.0,,Album,03:08,2019,July,Thursday
DJ Big N,Anything,4ectAGHOvhNaMIN8XEMjHt,Anything,04DZr6X7TEsFqOgh1Afw6X,2017-08-28,10.0,False,0.54,0.637,F,-7.978,Minor,0.226,0.499,0.0,0.345,0.77,63.606,3.0,"Tiwa Savage, Burna Boy",Feature,03:15,2017,August,Monday
Burna Boy,As e Be (Skit),13rYYbAL28JG54NA4h0lKS,On a Spaceship,6NW4thIIMVcb6Wedxqu6ev,2015-03-13,16.0,False,0.408,0.799,C#/Db,-7.596,Major,0.264,0.844,0.0,0.869,0.964,58.594,4.0,,Album,00:43,2015,March,Friday
Nappy,Aye,4badfFr7yTku7A5u2M8h0s,Aye,0VfDVcl3Mc8GJoIcWRDKgE,2019-12-13,0.0,False,0.781,0.856,G,-6.025,Minor,0.0463,0.629,0.0428,0.0983,0.478,113.101,4.0,Burna Boy,Feature,03:27,2019,December,Friday
Air Boy,Ayepo (Remix) [feat. Burna Boy],4XLTXwXc6prNikY3PwN26Z,Ayepo (Remix) [feat. Burna Boy],0rR7DynKTfq5scbbwcrddm,2017-11-18,30.0,False,0.732,0.863,D,-4.895,Minor,0.0419,0.224,7.45e-05,0.447,0.96,104.031,4.0,Burna Boy,Feature,04:06,2017,November,Saturday
Burna Boy,B. D’OR (feat. Wizkid),3ketN3dth18vSJ1T3HIztN,B. D’OR (feat. Wizkid),2Nwv16YY4xo8Jm4TVm54i9,2021-12-14,61.0,False,0.873,0.658,E,-8.031,Minor,0.108,0.00858,0.0061,0.0999,0.483,104.033,4.0,Wizkid,Single,03:09,2021,December,Tuesday
Larry Gaaga,Baba Nla,741bGvXuyaHaiFZrVEtLza,Baba Nla,4VMCzDpzW1LRJjDLIGWRXN,2018-08-10,38.0,True,0.657,0.619,A,-6.776,Minor,0.248,0.061,0.0121,0.142,0.579,100.085,4.0,"Burna Boy, 2Baba, Dbanj",Feature,03:22,2018,August,Friday
Burna Boy,Bad Boy,0pWL0Dyn8FtSm8i7npleO7,"Best of Burn Series, Vol. 1",5lrPUSLO9MKGPi9SgaGNzw,2011-04-28,18.0,True,0.433,0.643,F,-6.838,Minor,0.235,0.0816,6.62e-06,0.0923,0.862,68.086,4.0,Korkormikor,Compilation,03:38,2011,April,Thursday
Burna Boy,Bank On It,5jqh2kAjz4GxjOS3HHSz17,Twice As Tall,218CJKDCszsQQj7Amk7vIu,2020-08-13,54.0,False,0.784,0.388,C#/Db,-8.931,Major,0.207,0.29,0.00539,0.0971,0.472,93.011,4.0,,Album,04:36,2020,August,Thursday
Mr Eazi,Bankulize - Remix,2VX5UXX0VvAr4JtusKcbXP,Bankulize (Remix),4CEJZ6mKWl1zTMCyv6GYAZ,2016-09-16,31.0,False,0.695,0.451,F#/Gb,-5.395,Minor,0.162,0.152,0.0,0.0571,0.82,200.05,4.0,Burna Boy,Feature,03:12,2016,September,Friday
Jorja Smith,Be Honest (feat. Burna Boy),5pAbCxt9e3f81lOmjIXwzd,Be Honest (feat. Burna Boy),4d2oTHRFwGifGFgve7zSGC,2019-08-16,73.0,False,0.757,0.737,E,-6.728,Minor,0.114,0.311,0.0,0.113,0.635,98.057,4.0,Burna Boy,Feature,03:27,2019,August,Friday
Burna Boy,Bebo,3QDl8nV6YKolTcoYEb3Q5l,Twice As Tall,4moiYbxseWbPD2moVhOYje,2020-08-12,33.0,False,0.847,0.687,C#/Db,-8.359,Major,0.0927,0.0953,0.577,0.173,0.458,108.096,4.0,,Album,02:44,2020,August,Wednesday
Burna Boy,Big 7,3A17uQFJab0NDpyIeZAavF,I Told Them...,1JzjwUKkPsdHg1SQ7qa5hc,2023-08-24,68.0,True,0.653,0.877,G#/Ab,-6.643,Major,0.145,0.136,0.0,0.0892,0.604,94.78,4.0,,Album,02:23,2023,August,Thursday
Burna Boy,"Birthday (feat. AKA, Kid X & Da Les)",125NP6XTKyradhZdBNu0pJ,On a Spaceship,4tjD2jPZdPe3nqop8En6zb,2015-11-25,21.0,True,0.871,0.533,G#/Ab,-10.871,Major,0.077,0.136,0.0,0.327,0.482,110.005,4.0,"AKA, Kid X, Da Les",Album,07:18,2015,November,Wednesday
Burna Boy,Body to Body #Ycd,0UF970jvIUBs02GoWDVObi,Redemption,0iFm8vnIeZcrxqAHIBsj6H,2016-09-23,34.0,True,0.697,0.469,C,-9.664,Minor,0.135,0.635,0.0765,0.11,0.374,129.879,4.0,,EP,03:14,2016,September,Friday
Burna Boy,Boom Boom Boom,6WbVnaupKAl0yPu9m6KJ3K,L.I.F.E - Leaving an Impact for Eternity (Deluxe Edition),5t1QPMQ3ssvP9gLLRPIckA,2013-08-12,25.0,False,0.735,0.938,F,-4.997,Minor,0.119,0.0395,0.0,0.27,0.643,105.959,4.0,,Album,03:50,2013,August,Monday
Ty Dolla $ign,Burna Boy Interlude,6DoDoVOTsUxbIdzTWq3B8s,Featuring Ty Dolla $ign,6M4Nu5UgX097dxeF2lm9P8,2020-10-23,35.0,False,0.515,0.311,G#/Ab,-15.304,Major,0.0332,0.989,0.895,0.25,0.717,81.123,4.0,,Feature,00:46,2020,October,Friday
Peruzzi,Champion Lover,5fq7UHMSoBsoK7xGU0AU1z,HeartWork,7z742ZPIbeVwYlEJq3ButV,2018-12-21,0.0,True,0.871,0.554,D,-8.599,Major,0.0809,0.134,2.42e-05,0.0337,0.686,104.959,4.0,Burna Boy,Feature,03:28,2018,December,Friday
DJ Jimmy Jatt,Chase,30gMIjhTCP4SfCZNYFOrYh,Chase,7sT68opAfnDrTfUbdT1MfR,2017-07-06,22.0,False,0.909,0.733,A,-5.491,Minor,0.147,0.24,0.0,0.511,0.536,111.051,4.0,Burna Boy,Feature,03:23,2017,July,Thursday
Burna Boy,Cheat On Me (feat. Dave),3FyxwVvc9JqmVl5IVDPaNU,I Told Them...,1JzjwUKkPsdHg1SQ7qa5hc,2023-08-24,72.0,True,0.734,0.648,E,-5.509,Major,0.173,0.124,0.0,0.215,0.672,97.984,4.0,Dave,Album,03:42,2023,August,Thursday
Burna Boy,Check and Balance,570Im5n8wKbroAMw7iqtRC,Check and Balance,4oViVVefHWbsrQnM1cHNuA,2015-03-19,34.0,False,0.74,0.756,G#/Ab,-8.014,Major,0.0669,0.258,0.0,0.34,0.732,104.001,4.0,,Single,03:23,2015,March,Thursday
Burna Boy,City Boys,4RoKNqyZ9622tcAeNPNv5k,I Told Them...,1JzjwUKkPsdHg1SQ7qa5hc,2023-08-24,82.0,True,0.808,0.634,D,-6.764,Minor,0.172,0.0851,0.0,0.127,0.569,100.03,4.0,,Album,02:33,2023,August,Thursday
Burna Boy,Cloak & Dagger (feat. J Hus),0cE68B5sCz9f3snJ5ueTGZ,"Love, Damini",6kgDkAupBVRSqbJPUaTJwQ,2022-07-07,57.0,False,0.62,0.601,G#/Ab,-6.635,Major,0.221,0.154,0.00108,0.271,0.46,103.748,4.0,J Hus,Album,03:31,2022,July,Thursday
John Legend,Coming 2 America,1qe9SXab6Hh0dhFYxKYTXG,Coming 2 America (Amazon Original Motion Picture Soundtrack),4nZt8NKX67NCY0UfvuWqdG,2021-03-05,26.0,False,0.597,0.858,B,-4.0,Minor,0.0539,0.00762,1.25e-05,0.287,0.587,102.978,4.0,"Burna Boy, Nile Rodgers",Feature,02:32,2021,March,Friday
Burna Boy,Comma,0X6KeoX1HANrLI20m4Hc1V,Twice As Tall,218CJKDCszsQQj7Amk7vIu,2020-08-13,39.0,True,0.909,0.617,G#/Ab,-6.455,Major,0.0983,0.0133,0.00147,0.101,0.488,114.038,4.0,,Album,02:50,2020,August,Thursday
LeriQ,Comment Tu T'appelle,1r4ViE83W0f5Ki2tIX2vcL,The Lost Sounds,2L0hy6oP1fFAih809pgHQq,2015-08-28,0.0,False,0.841,0.89,C,-4.312,Minor,0.0733,0.284,0.000299,0.0708,0.897,109.006,4.0,"Burna Boy, Dammy Krane, Mojeed, Ozone",Feature,04:08,2015,August,Friday
Burna Boy,Common Person,6hyTI3In7vu6fqFRoypcuz,"Love, Damini",6kgDkAupBVRSqbJPUaTJwQ,2022-07-07,60.0,False,0.703,0.674,E,-7.185,Major,0.079,0.636,0.468,0.103,0.592,97.021,4.0,,Album,03:30,2022,July,Thursday
LeriQ,Cotton Candy (feat. Burna Boy),1ihbLuQP3REH3LtT6S2AnD,Cotton Candy (feat. Burna Boy),5cxdzvmHmzTRnKZ8pveiHq,2017-07-17,33.0,True,0.679,0.43,A#/Bb,-14.491,Minor,0.244,0.464,4.44e-06,0.0885,0.72,108.041,4.0,"DJ Tunez, Burna Boy",Feature,03:52,2017,July,Monday
Burna Boy,Cowboy Music,5ehJfHRgGavodOB3ckAcKS,"Best of Burn Series, Vol. 1",5lrPUSLO9MKGPi9SgaGNzw,2011-04-28,15.0,True,0.766,0.879,F,-4.057,Minor,0.0816,0.0361,0.00145,0.125,0.908,134.967,4.0,,Compilation,03:09,2011,April,Thursday
Burna Boy,Dangote,07XZZTucIfMyOSnkF0GPWJ,African Giant,34vlTd4355ddD4q9pPsoqF,2019-07-25,51.0,False,0.538,0.652,G,-5.016,Major,0.406,0.507,1.83e-06,0.0801,0.798,68.373,5.0,,Album,03:45,2019,July,Thursday
Burna Boy,Darko,4Ty2eRGfNVhJOgEDRzRsyb,Steel & Copper,7z1KSudQMWVOFpSjhxL6Qm,2019-03-21,25.0,False,0.762,0.607,E,-6.085,Minor,0.289,0.246,8.8e-06,0.107,0.65,124.982,5.0,DJDS,EP,02:02,2019,March,Thursday
IDK,December,2XTyx7Txuj6dZ1lLYLj3Wc,Is He Real?,2JnOb2SpW5DSOHhbW6GKru,2019-09-04,47.0,False,0.586,0.807,B,-5.846,Minor,0.302,0.461,8.72e-05,0.117,0.77,130.455,5.0,,Feature,03:30,2019,September,Wednesday
Burna Boy,Deja Vu,3QjuJWCHmzJi8w3o6AT1Fq,Deja Vu,3u6Y16d0KHXyIdj378tX1w,2017-11-06,47.0,False,0.664,0.591,A,-8.082,Major,0.234,0.0114,4.62e-06,0.104,0.207,67.45,3.0,,Single,03:28,2017,November,Monday
Dr Vades,Deja-vu,4lnilDvVDmuzrtFM1wDhuM,Deja-vu,66CYcqXl8x7nrDR66q6BqG,2018-05-18,0.0,True,0.759,0.596,F,-8.453,Major,0.169,0.0957,0.0,0.116,0.519,113.236,5.0,"Burna Boy, K-Trap",Feature,03:18,2018,May,Friday
Burna Boy,Dem No Know,1rwavn8Su8evjZuEAUWeza,L.I.F.E - Leaving an Impact for Eternity (Deluxe Edition),5t1QPMQ3ssvP9gLLRPIckA,2013-08-12,28.0,False,0.65,0.644,A#/Bb,-2.819,Minor,0.298,0.0512,0.0,0.105,0.604,94.055,4.0,,Album,03:48,2013,August,Monday
Burna Boy,Destiny,6E6FNzunXMiidgxtnyX61d,African Giant,34vlTd4355ddD4q9pPsoqF,2019-07-25,42.0,False,0.545,0.723,C#/Db,-5.182,Major,0.326,0.195,0.0,0.119,0.504,109.767,4.0,,Album,03:17,2019,July,Thursday
Burna Boy,Dey Play,5cJLTFZRVkrkFWiD3GXgo0,I Told Them...,1JzjwUKkPsdHg1SQ7qa5hc,2023-08-24,61.0,False,0.726,0.55,A,-5.928,Minor,0.225,0.0971,0.00388,0.136,0.762,68.058,3.0,,Album,02:33,2023,August,Thursday
Phyno,Do I - Remix,7yKjDDd9w01nFEOD5adoHq,Do I (Remix),5aVA4avxVgyg1S6iVQpx0m,2023-12-19,72.0,True,0.847,0.825,F#/Gb,-7.042,Minor,0.106,0.74,0.000175,0.151,0.726,113.019,4.0,Burna Boy,Feature,02:18,2023,December,Tuesday
Angelique Kidjo,Do Yourself,2ReE8CKPtb1MfZyW79nr19,Do Yourself,3TRL43gS83a5Nw1XlLvgau,2021-06-25,26.0,False,0.701,0.914,G#/Ab,-3.65,Major,0.0766,0.0801,0.0113,0.0619,0.847,98.991,4.0,Burna Boy,Feature,04:02,2021,June,Friday
Cassper Nyovest,Doc Shebeleza - West Africa Remix,3aDiQ0PzYMwJqcX50lnXy7,Tsholofelo (Platinum Edition),367X12thcQ6YbzKYWLGXFc,2015-04-17,17.0,True,0.856,0.938,G#/Ab,-1.404,Major,0.177,0.15,0.0,0.0635,0.618,137.954,4.0,"Burna Boy, M.I",Feature,04:34,2015,April,Friday
Burna Boy,Don Gorgon,0IqfgUwF2yLEjWt2X73NDc,Don Gorgon,2bWq3Vppwa26lGcIZmjvMX,2014-06-30,38.0,True,0.518,0.759,F,-7.649,Minor,0.21,0.26,1.56e-06,0.112,0.869,99.752,4.0,,Single,03:41,2014,June,Monday
Burna Boy,Don't Cross That Line,4gGyXPjr4Src7SUS6MlYmr,"Best of Burn Series, Vol. 1",5lrPUSLO9MKGPi9SgaGNzw,2011-04-28,19.0,False,0.55,0.761,C#/Db,-7.265,Major,0.424,0.263,0.0,0.116,0.693,205.76,4.0,,Compilation,02:20,2011,April,Thursday
Dadju,Donne-moi l’accord,0F3K1nFNG6ZecPHUCh6YlV,Poison Ou Antidote,6FsbmqiFXF87zjPSl4VX2k,2020-09-25,62.0,False,0.843,0.831,F,-6.489,Minor,0.0518,0.252,0.0,0.0915,0.916,99.059,4.0,Burna Boy,Feature,03:06,2020,September,Friday
Burna Boy,Duro Ni Be,52BOFyu8ALHu4PywvVGv2T,Best of Burna Boy,1FjaEQoMFoN5PtDsLcCcO7,2017-07-04,19.0,True,0.684,0.824,D,-6.319,Major,0.134,0.385,8.98e-06,0.0959,0.9,86.067,4.0,Phyno,Compilation,03:28,2017,July,Tuesday
Burna Boy,Duro Ni Be (feat. Phyno),5DmbNsE5k0IcGLoLLMcmVG,On a Spaceship,4tjD2jPZdPe3nqop8En6zb,2015-11-25,27.0,True,0.689,0.818,A,-6.363,Minor,0.124,0.359,1.1e-05,0.0963,0.903,86.05,4.0,Phyno,Album,03:28,2015,November,Wednesday
Mr. Dutch,E No Finish,0Y8TsxEv9h9ZjpuzZq0NqG,E No Finish,2MIvEfrMxvhg4qcCaV0tjA,2018-10-16,18.0,False,0.804,0.836,D,-3.944,Minor,0.0563,0.0555,3.49e-06,0.0983,0.749,99.936,4.0,Burna Boy,Feature,03:08,2018,October,Tuesday
Pop Smoke,Enjoy Yourself (feat. Burna Boy) - Remix,6QzkbRRLWTEcFE0NyOX1Dt,Shoot For The Stars Aim For The Moon (Deluxe),2MDU46hcBn3u94s46BOSdv,2020-07-20,56.0,True,0.773,0.688,B,-6.935,Minor,0.146,0.454,0.0,0.214,0.441,96.955,4.0,Burna Boy,Feature,03:17,2020,July,Monday
Mabel,Finders Keepers - Remix,2hbMLNr8C555alIZPBNMiO,Ivy To Roses (Mixtape),0syM7OUAhV7S6XmOa4nLUZ,2019-01-18,37.0,False,0.77,0.683,E,-5.652,Minor,0.162,0.0832,0.0,0.0922,0.564,107.937,4.0,"Kojo Funds, Burna Boy, Don-E",Feature,04:28,2019,January,Friday
Burna Boy,Firewood,7xmiF5U92djBRp1PwJn7Rx,"Best of Burn Series, Vol. 1",5lrPUSLO9MKGPi9SgaGNzw,2011-04-28,22.0,True,0.886,0.72,C#/Db,-6.93,Major,0.188,0.0233,0.0,0.0442,0.545,112.022,4.0,,Compilation,03:34,2011,April,Thursday
Burna Boy,For My Hand (feat. Ed Sheeran),0HaRLPnr887lcQM2YQzkff,"Love, Damini",6kgDkAupBVRSqbJPUaTJwQ,2022-07-07,77.0,False,0.87,0.479,A,-7.779,Major,0.165,0.161,0.000157,0.209,0.717,104.059,4.0,Ed Sheeran,Album,02:39,2022,July,Thursday
Burna Boy,Freedom Freestyle,3wat3cnKg9khle6EkDmt3K,"Best of Burn Series, Vol. 1",5lrPUSLO9MKGPi9SgaGNzw,2011-04-28,30.0,False,0.706,0.712,C,-10.443,Major,0.375,0.0579,3.45e-06,0.109,0.799,121.862,5.0,,Compilation,02:51,2011,April,Thursday
Burna Boy,Gba,6U7DBIumZknqAZQ7vB3sLc,Gba,5ja8m0QObAPA4m6jtA6rRs,2017-11-06,36.0,False,0.853,0.855,F#/Gb,-5.621,Minor,0.143,0.0132,0.00938,0.0885,0.513,104.028,4.0,,Single,03:54,2017,November,Monday
SPINALL,Gba Gbe E (feat. Burna Boy),1SWsAS3zNsulR0333IkszB,Gba Gbe E (feat. Burna Boy),5ds3enfUC4lEvLJFWUPHgW,2014-02-03,29.0,False,0.556,0.928,D,-3.63,Major,0.194,0.0925,0.0,0.0548,0.718,114.461,4.0,Burna Boy,Feature,03:45,2014,February,Monday
Skales,Gbefun Onetime,2ob5Z1Y5rEF45cDkz3XxNR,The Never Say Never Guy,3rEGE6EoPd7EtLJg8pWWSH,2017-05-29,0.0,False,0.811,0.614,A#/Bb,-7.166,Minor,0.0559,0.311,2.01e-05,0.17,0.594,106.016,4.0,Burna Boy,Feature,03:38,2017,May,Monday
Zlatan,Gbeku,72hSh4EAQV1PMzCRU7dQap,Gbeku,78mXZpyVKOQon8gv1kLXAp,2019-10-24,37.0,True,0.94,0.843,D#/Eb,-1.854,Minor,0.167,0.168,0.00154,0.0536,0.856,112.06,4.0,Burna Boy,Feature,03:54,2019,October,Thursday
Burna Boy,Gbona,7rpWDu9GPlLxbLorYKVys7,African Giant,34vlTd4355ddD4q9pPsoqF,2019-07-25,71.0,False,0.798,0.813,E,-5.869,Minor,0.162,0.564,0.000142,0.108,0.942,93.912,4.0,,Album,03:07,2019,July,Thursday
Au-Pro,Ghetto Love (feat. Burna Boy),5dJYkPwnADoTZyqhrXEYea,Ghetto Love (feat. Burna Boy),5YfpWZOj9Cl6uEdAzeE6gE,2017-07-25,8.0,False,0.827,0.823,A,-4.608,Minor,0.107,0.3,7.4e-06,0.0733,0.885,101.978,4.0,Burna Boy,Feature,03:34,2017,July,Tuesday
Burna Boy,Giddem,55ylfI9v88iPOCgjAAdwMe,Outside,26du6obYLeY1vf6xIJ1l0D,2018-01-26,39.0,False,0.785,0.777,G,-6.211,Major,0.248,0.0697,0.0,0.155,0.396,96.88,4.0,,Album,03:31,2018,January,Friday
Ice Prince,"Gimme Dat (feat. Burna Boy, Yung L & Olamide)",07sn8nshlcuBVZ45Vqo5rV,Fire of Zamani,2T5FkvRTF5GA9iKVD0nm8H,2013-10-28,29.0,True,0.578,0.907,F,-1.688,Minor,0.202,0.0374,0.0,0.142,0.687,99.274,4.0,"Burna Boy, Yung L, Olamide",Feature,04:51,2013,October,Monday
Wizkid,Ginger (feat. Burna Boy),51mLQ3w7yR7vjdSTFLWaY5,Made In Lagos,6HpMdN52TfJAwVbmkrFeBN,2020-10-29,69.0,False,0.545,0.749,E,-6.621,Minor,0.153,0.103,0.0,0.232,0.681,100.503,4.0,Burna Boy,Feature,03:16,2020,October,Thursday
Solidstar,Girlfriend,0eXQUryak3OUMVP0ismUfk,W.E.E.D.,23BR88E4ycb1L19PLZbEuP,2016-10-31,0.0,False,0.739,0.917,C,-3.54,Major,0.189,0.284,0.0186,0.104,0.749,101.976,4.0,Burna Boy,Feature,03:13,2016,October,Monday
Burna Boy,Giza (feat. Seyi Vibez),1JqxgXNhqWpFss7nZzlwOz,I Told Them...,1JzjwUKkPsdHg1SQ7qa5hc,2023-08-24,63.0,True,0.785,0.696,F,-7.105,Major,0.0919,0.164,1.49e-05,0.149,0.594,116.067,4.0,Seyi Vibez,Album,02:59,2023,August,Thursday
Burna Boy,Glory (feat. Ladysmith Black Mambazo),0D9Bnm77CkYlzpZijEKFuy,"Love, Damini",6kgDkAupBVRSqbJPUaTJwQ,2022-07-07,45.0,True,0.412,0.416,B,-10.274,Major,0.255,0.621,0.0,0.656,0.336,85.115,4.0,Ladysmith Black Mambazo,Album,03:51,2022,July,Thursday
Burna Boy,Gone,2EdB3JOrbKRSWumRlFomtb,On a Spaceship,4tjD2jPZdPe3nqop8En6zb,2015-11-25,21.0,False,0.536,0.559,C,-6.327,Major,0.0679,0.125,0.0,0.0891,0.146,118.288,4.0,,Album,03:36,2015,November,Wednesday
J Hus,Good Time (feat. Burna Boy),3lUxLfIScfTUkkPqLfiZ5g,Common Sense,6fUnZqjU3bwBOZIsQ4kN1Q,2017-05-12,48.0,False,0.786,0.594,F#/Gb,-6.023,Minor,0.0472,0.121,0.000222,0.0994,0.699,109.972,4.0,Burna Boy,Feature,03:05,2017,May,Friday
Waje,Grind,709uwkfP6MxfS0Bustxytg,Words Aren't Just Enough (W.A.J.E),4BnlcSqbPzoBFiezlinYj0,2014-07-04,6.0,False,0.284,0.923,A#/Bb,-3.789,Minor,0.473,0.0414,0.0,0.28,0.356,64.167,3.0,Burna Boy,Feature,03:56,2014,July,Friday
